Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_symbol,radial_position
ENSMUSG00000027428.9,1069.8173,-0.15972065491692555,0.045872806350897695,3.481815646838008,0.0004980264335781259,0.0062166706272335556,ENSMUSG00000027428,Rbbp9,0.742275472050308
ENSMUSG00000027429.16,1858.7147,-0.12439670462698918,0.05864039502046879,2.121348339886997,0.03389249920386523,0.1594706463342915,ENSMUSG00000027429,Sec23b,0.742275472050308
ENSMUSG00000027430.12,1483.253,-0.08289787431084329,0.04997717278548883,1.6587147629710095,0.0971732831213617,0.32209483948854467,ENSMUSG00000027430,Dtd1,0.742275472050308
ENSMUSG00000063873.10,6623.821,0.18497463437461048,0.029840605602744326,-6.198756045272723,5.691116321310372e-10,3.67997624482378e-08,ENSMUSG00000063873,Slc24a3,0.7467265659661586
ENSMUSG00000001768.16,1596.5508,0.10104223847488325,0.07120959569142794,-1.418941330782566,0.15591612130537924,0.425551325499536,ENSMUSG00000001768,Rin2,0.7467265659661586
ENSMUSG00000002728.14,1213.7836,0.01085224886739396,0.05171942747575347,-0.2098292536683936,0.8338009401617839,0.9447048184105213,ENSMUSG00000002728,Naa20,0.7467265659661586
ENSMUSG00000001767.5,1129.2667,0.0023038113749124342,0.04374079030251985,-0.05266963305826952,0.9579951347380948,0.9875289198085577,ENSMUSG00000001767,Crnkl1,0.7467265659661586
ENSMUSG00000037143.17,488.01828,0.16543864206133083,0.12933808429669288,-1.2791177707706394,0.20085558661022285,0.49393848675903235,ENSMUSG00000037143,Cfap61,0.7467265659661586
ENSMUSG00000068154.5,315.13742,0.1423252860320883,0.3056058077583836,-0.4657152528482467,0.6414193330544923,0.8630652821083022,ENSMUSG00000068154,Insm1,0.7467265659661586
ENSMUSG00000037110.20,4163.0093,0.2012921971817728,0.05188783253512934,-3.879371855540372,0.00010472655416697599,0.0017007669757052389,ENSMUSG00000037110,Ralgapa2,0.7467265659661586
ENSMUSG00000085958.1,117.46094,0.2313302111572036,0.14646510728815004,-1.5794219895807202,0.11423929686560136,0.3568811284675305,ENSMUSG00000085958,A930019D19Rik,0.7467265659661586
ENSMUSG00000074749.10,1287.7971,0.25040848008478456,0.09550026089428233,-2.622071162318434,0.008739717996173266,0.059394961405214615,ENSMUSG00000074749,Kiz,0.7576662131913641
ENSMUSG00000027433.5,2541.2678,0.09190567024939689,0.06109919537801967,-1.504204264569739,0.1325287800448649,0.3880420783733164,ENSMUSG00000027433,Xrn2,0.7576662131913641
ENSMUSG00000054160.2,217.64258,0.37689585667804304,0.3024656490316347,-1.2460782170957327,0.21273568102974438,0.5120582215556423,ENSMUSG00000054160,Nkx2-4,0.7576662131913641
ENSMUSG00000027434.11,445.67947,0.05801774861147414,0.1561263323063836,-0.371607708670307,0.710184948804065,0.897988682826482,ENSMUSG00000027434,Nkx2-2,0.7576662131913641
ENSMUSG00000037014.4,163.5618,0.23234175091474288,0.11685235876205988,-1.9883359940371232,0.046774542487445545,0.2000171780377321,ENSMUSG00000037014,Sstr4,0.7627933188706822
ENSMUSG00000074743.4,526.7876,0.9446009060389359,0.32533327632384745,-2.903486900302965,0.0036903240881486564,0.031446935500319025,ENSMUSG00000074743,Thbd,0.7627933188706822
ENSMUSG00000027435.8,527.1962,-0.2701252790973093,0.22223593306054576,1.2154887617733567,0.22417973247910938,0.5250683012944959,ENSMUSG00000027435,Cd93,0.7627933188706822
ENSMUSG00000036992.10,164.00919,-0.17073214631999248,0.14271906173636995,1.1962813112895052,0.23158679927920922,0.5352363502920804,ENSMUSG00000036992,Nxt1,0.7527214981605046
ENSMUSG00000027439.9,1984.9437,-0.0645320996971718,0.04344070588522553,1.4855214339212566,0.13740574986558066,0.39546593497559035,ENSMUSG00000027439,Gzf1,0.7527214981605046
ENSMUSG00000027438.14,15219.951,0.12340239071192366,0.05308852058254545,-2.3244646744308817,0.02010060275650219,0.11075482496283225,ENSMUSG00000027438,Napb,0.7527214981605046
ENSMUSG00000027447.6,16099.323,-0.016606107261561927,0.09457001146387096,0.17559591042141345,0.8606114154427058,0.954637423607808,ENSMUSG00000027447,Cst3,0.7536732641050491
ENSMUSG00000074736.10,1033.0417,0.6125179317317477,0.08912755178720644,-6.872374697266956,6.3141836720018614e-12,6.297601389399211e-10,ENSMUSG00000074736,Syndig1,0.7536732641050491
ENSMUSG00000068134.13,841.6158,0.08287618277247202,0.09197690382532892,-0.9010542791249002,0.3675594606438396,0.6797009561354065,ENSMUSG00000068134,Zfp120,0.7536732641050491
ENSMUSG00000060336.6,292.563,0.02143068079043445,0.08537163979873372,-0.2510281030206043,0.8017923816243694,0.9316807373968722,ENSMUSG00000060336,Zfp937,0.7536732641050491
ENSMUSG00000063364.10,183.76668,-0.03370955520164391,0.09237192755633988,0.3649328978339619,0.7151614964128389,0.900560152324448,ENSMUSG00000063364,3300002I08Rik,0.7536732641050491
ENSMUSG00000068130.11,395.59277,-0.014859098035638252,0.07832947050420774,0.1896999678408402,0.8495442460113385,0.9494683992404792,ENSMUSG00000068130,Zfp442,0.7536732641050491
