Gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,radial_position
D230025D16Rik,1339.5815,-0.023067422399455417,0.04036383373772531,0.5714874000656651,0.5676692989429901,0.8277263905861565,D230025D16Rik,0.7155215099203917
B3gnt9,94.83656,-0.20597155328659383,0.11951955557773801,1.7233293103455831,0.08482899023510569,0.3060107391625137,B3gnt9,0.7155215099203917
Tradd,90.185616,-0.03671091320779993,0.07788480678690342,0.47134883839723396,0.6373916447863217,0.8610209063931693,Tradd,0.7155215099203917
Hsf4,287.27606,0.17172151134907324,0.071022555731671,-2.417844719610642,0.015612737796784473,0.1012958167833292,Hsf4,0.7155215099203917
Nol3,234.41678,-0.11804645800446684,0.06289989591101999,1.8767353474075499,0.06055437545533987,0.24860372266192896,Nol3,0.7155215099203917
4931428F04Rik,624.9425,0.024395841599858206,0.045562086158756336,-0.5354417160542966,0.5923444503123622,0.8375013639583877,4931428F04Rik,0.7155215099203917
E2f4,379.81757,0.0763963524019004,0.05136511510567253,-1.4873197936913323,0.1369303691548106,0.40416995681063506,E2f4,0.7155215099203917
Tmem208,310.89624,-0.03183873827359428,0.05788079960445033,0.5500742645432678,0.5822684374794828,0.8338106514789799,Tmem208,0.7155215099203917
Fhod1,63.549732,0.1259276809505711,0.10384183159731987,-1.2126874017293552,0.22524935830990933,0.5374950665699803,Fhod1,0.7155215099203917
Slc9a5,798.3872,-0.18497811084606555,0.04741392694381101,3.9013455068861562,9.56595037464194e-05,0.001990023788337512,Slc9a5,0.7155215099203917
Tppp3,535.2201,-0.22636183174044014,0.08805786317368351,2.570603278141882,0.01015215508737715,0.0759484007169607,Tppp3,0.7155215099203917
Zdhhc1,686.1581,0.08289044796505908,0.05082609960789956,-1.6308638397304047,0.10291905324398899,0.34497384126794145,Zdhhc1,0.7155215099203917
Atp6v0d1,6805.009,0.0485337784232464,0.045836061098484045,-1.0588557842910193,0.2896654636739132,0.6069064978232958,Atp6v0d1,0.7155215099203917
Fam65a,2529.5908,-0.017677519280507384,0.0486994902843591,0.36299187480787465,0.7166109539425012,0.8997079589764774,Fam65a,0.7155215099203917
Ctcf,773.59705,0.03411106493289925,0.08777751404406137,-0.3886082364530925,0.6975659729764714,0.8905010093902878,Ctcf,0.7155215099203917
Rltpr,954.76135,0.04337897411215312,0.047395766991994735,-0.9152499656663419,0.3600604193055097,0.6747629823883305,Rltpr,0.7155215099203917
Acd,530.7707,0.06628931671881533,0.04696624255623852,-1.411424740640874,0.15811941217422543,0.44004036752767106,Acd,0.7155215099203917
Pard6a,557.2256,0.09095697357408167,0.06318174903911739,-1.4396083514207236,0.14997823550612477,0.4272023622607703,Pard6a,0.7155215099203917
Enkd1,94.51009,-0.16485220352799704,0.06632416744608889,2.485552550086602,0.012935048811628838,0.08958861985854881,Enkd1,0.7155215099203917
Gfod2,472.9002,0.08803735262126189,0.05092127898361733,-1.7288912293343173,0.08382856408679888,0.3034351309177503,Gfod2,0.7155215099203917
Ranbp10,790.732,-0.06284771096780048,0.03361110141736193,1.8698497912161929,0.061504679775237936,0.2506258964223916,Ranbp10,0.7155215099203917
